"name","url","views"
"Payroll Report - End Date 8/18/10","https://opendata.socrata.com/Government/Payroll-Report-End-Date-8-18-10/ri34-tk32","355"
"Grade 5","https://opendata.socrata.com/Education/Grade-5/9zs7-j9bx","357"
"Recovery Act Pillars (IL)","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-IL-/tyet-dk6y","346"
"Weight Watchers ""S"" Foods","https://opendata.socrata.com/dataset/Weight-Watchers-S-Foods/e93h-u8i5","367"
"Payroll Report - End Date 10/13/10","https://opendata.socrata.com/Government/Payroll-Report-End-Date-10-13-10/knzb-r57j","352"
"Chronoblog","https://opendata.socrata.com/Education/Chronoblog/b3j2-zdbv","375"
"Skagit County Vote Total Comparison","https://opendata.socrata.com/dataset/Skagit-County-Vote-Total-Comparison/ycae-aq64","346"
"Fill Out This Form","https://opendata.socrata.com/dataset/Fill-Out-This-Form/35us-xptp","315"
"Payroll Report - End Date 8/4/10","https://opendata.socrata.com/Government/Payroll-Report-End-Date-8-4-10/b4wn-kdud","374"
"Burning Storm Roster - 1.19","https://opendata.socrata.com/Fun/Burning-Storm-Roster-1-19/ehaa-bbqf","347"
"Generica de Gastos (comparativo) - II Trimestre 2011","https://opendata.socrata.com/Government/Generica-de-Gastos-comparativo-II-Trimestre-2011/g4n6-vrny","11"
"Queries","https://opendata.socrata.com/dataset/Queries/ikkw-8dsm","9"
"test","https://opendata.socrata.com/dataset/test/vj2k-qcvp","10"
"Spongebob","https://opendata.socrata.com/dataset/Spongebob/qvzy-bk2u","9"
"test","https://opendata.socrata.com/dataset/test/nk5q-nydk","9"
"Quotations","https://opendata.socrata.com/dataset/Quotations/kna2-vbx2","9"
"farming","https://opendata.socrata.com/dataset/farming/8b78-mum9","9"
"Project Launch","https://opendata.socrata.com/dataset/Project-Launch/3fgz-c7xf","9"
"Financement1","https://opendata.socrata.com/Government/Financement1/rnb8-7kgv","9"
"Fibonacci","https://opendata.socrata.com/dataset/Fibonacci/dx6g-m8mn","10"
"Acme E-Connect, Social Media Marketing Company","https://opendata.socrata.com/Business/Acme-E-Connect-Social-Media-Marketing-Company/3xn3-gmnd","11"
"Suiattle Chinook","https://opendata.socrata.com/dataset/Suiattle-Chinook/76rd-ah4z","10"
"lente","https://opendata.socrata.com/dataset/lente/nium-86ii","0"
"ghg","https://opendata.socrata.com/dataset/ghg/gws5-xsbf","10"
"Sample Lens","https://opendata.socrata.com/dataset/Sample-Lens/pbtu-rcwf","9"
"Statab2008 0103 Death Rates By Age Sex And Race1940 To2004 0 Data","https://opendata.socrata.com/dataset/Statab2008-0103-Death-Rates-By-Age-Sex-And-Race194/a96d-h4jz","15"
"test","https://opendata.socrata.com/dataset/test/sj4n-8mqz","10"
"Author Sort","https://opendata.socrata.com/dataset/Author-Sort/mis6-fvsy","9"
"B","https://opendata.socrata.com/dataset/B/biqt-bvzw","10"
"fff","https://opendata.socrata.com/dataset/fff/i7qx-u7f2","10"
"Boxes","https://opendata.socrata.com/dataset/Boxes/8pz7-kfx5","10"
"tracy beaker","https://opendata.socrata.com/dataset/tracy-beaker/phdy-daam","9"
"Supplier costing","https://opendata.socrata.com/dataset/Supplier-costing/aghy-awu9","9"
"Homework Lab2","https://opendata.socrata.com/dataset/Homework-Lab2/7jmj-2bxa","9"
"Job Type","https://opendata.socrata.com/dataset/Job-Type/7h6b-6a2a","9"
"Sample blist","https://opendata.socrata.com/dataset/Sample-blist/fz2t-8w5i","9"
"contacts","https://opendata.socrata.com/dataset/contacts/32zn-46dd","9"
"Sample Foreclosure Data","https://opendata.socrata.com/dataset/Sample-Foreclosure-Data/gv73-8vyj","16"
"ver1","https://opendata.socrata.com/Education/ver1/gxdw-kiqm","10"
"JOHN","https://opendata.socrata.com/dataset/JOHN/fmdb-uvws","9"
"relatorio_questao 4_horas totais por projeto","https://opendata.socrata.com/Education/relatorio_questao-4_horas-totais-por-projeto/qz9i-z49a","10"
"SOPAR DE GALA TAULA","https://opendata.socrata.com/Business/SOPAR-DE-GALA-TAULA/iiif-qyev","10"
"County Xref Lea","https://opendata.socrata.com/Education/County-Xref-Lea/djn2-4qv8","68"
"NJ Daycare Capacity by County","https://opendata.socrata.com/Education/NJ-Daycare-Capacity-by-County/cpb4-2f42","9"
"ST EOC SUMM DISAGG","https://opendata.socrata.com/Education/ST-EOC-SUMM-DISAGG/yrf9-dir3","14"
"relatorio","https://opendata.socrata.com/Business/relatorio/ucda-czcv","9"
"Farming for Explore","https://opendata.socrata.com/dataset/Farming-for-Explore/dk5s-bhg5","9"
"A","https://opendata.socrata.com/dataset/A/ntxh-q35i","9"
"Graffiti Reports in San Francisco, July 2011","https://opendata.socrata.com/dataset/Graffiti-Reports-in-San-Francisco-July-2011/ik89-jvaf","57"
"Bar Chart Length","https://opendata.socrata.com/dataset/Bar-Chart-Length/925n-y3z3","13"
"Yahoo Execs","https://opendata.socrata.com/dataset/Yahoo-Execs/f4rx-8n69","344"
"New","https://opendata.socrata.com/dataset/New/ebr7-9zmz","325"
"California Public School Enrollment - 1993-94","https://opendata.socrata.com/dataset/California-Public-School-Enrollment-1993-94/trdc-yf2n","336"
"Hillsdale County Sex Offenders","https://opendata.socrata.com/dataset/Hillsdale-County-Sex-Offenders/n3kg-p55t","346"
"old plymouth cars","https://opendata.socrata.com/Education/old-plymouth-cars/8pe9-ui4n","324"
"FANTASY SUPER RUGBY 2011","https://opendata.socrata.com/Fun/FANTASY-SUPER-RUGBY-2011/sa8e-6fgp","141"
"Public Domain eBooks","https://opendata.socrata.com/dataset/Public-Domain-eBooks/zufr-i5ar","334"
"HS - Modern Language Integration","https://opendata.socrata.com/Education/HS-Modern-Language-Integration/zc2s-kd7a","341"
"xxx","https://opendata.socrata.com/Business/xxx/6vxp-2xrs","235"
"Education","https://opendata.socrata.com/Government/Education/terw-mh98","333"
"Chicago Building Permits (November)","https://opendata.socrata.com/dataset/Chicago-Building-Permits-November-/kqj5-7eyw","336"
"Recovery Act Pillars Aggregate","https://opendata.socrata.com/dataset/Recovery-Act-Pillars-Aggregate/57r3-a7ar","278"
"Land For Manufactured Homes","https://opendata.socrata.com/Business/Land-For-Manufactured-Homes/jsnn-2p5k","349"
"Map: Likelihood of any one vehicle colliding with a deer over the next year","https://opendata.socrata.com/dataset/Map-Likelihood-of-any-one-vehicle-colliding-with-a/4t9d-c664","339"
"Golf Magazine's Top 100 Golf Courses","https://opendata.socrata.com/dataset/Golf-Magazine-s-Top-100-Golf-Courses/h8hr-hkz3","329"
"mint.edu's Top 30 free personal finance eBooks","https://opendata.socrata.com/dataset/mint-edu-s-Top-30-free-personal-finance-eBooks/q43i-cgcu","339"
"Painesville: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Painesville-Drinking-Water-RadNet-Laboratory-Analy/e62h-m8mc","357"
"Delaware - Title 1 Grants To Educational Agencies","https://opendata.socrata.com/dataset/Delaware-Title-1-Grants-To-Educational-Agencies/3g9h-8snw","335"
"Health Insurance Coverage for Pennsylvania - Census 2000 All Ages","https://opendata.socrata.com/Government/Health-Insurance-Coverage-for-Pennsylvania-Census-/suht-766n","342"
"Seattle Year 2000 Census Tracts Map","https://opendata.socrata.com/dataset/Seattle-Year-2000-Census-Tracts-Map/nzaa-7swk","384"
"Hikes of 2006","https://opendata.socrata.com/dataset/Hikes-of-2006/kmmv-af2h","340"
"Australia Postcode Datafile 2008","https://opendata.socrata.com/Business/Australia-Postcode-Datafile-2008/vq2z-ajec","738"
"AWI Approved Worksites","https://opendata.socrata.com/dataset/AWI-Approved-Worksites/t7gj-snhb","579"
"Eyorumcu.com - ADRESE DAYALI NÜFUS KAYIT SİSTEMİ VERİ TABANI (2009)","https://opendata.socrata.com/Government/Eyorumcu-com-ADRESE-DAYALI-N-FUS-KAYIT-S-STEM-VER-/xbpz-sgea","335"
"#1 Gov Contractor Spending Report 2009 (raw data)","https://opendata.socrata.com/Government/-1-Gov-Contractor-Spending-Report-2009-raw-data-/fb7t-n5tk","483"
"aaa","https://opendata.socrata.com/dataset/aaa/5qug-5tv3","336"
"DOT: Highway Materials: Continental U.S.","https://opendata.socrata.com/Government/DOT-Highway-Materials-Continental-U-S-/rtn3-wb9v","338"
"Date Sort","https://opendata.socrata.com/dataset/Date-Sort/nqqv-tz9q","331"
"Biggest Job Growth","https://opendata.socrata.com/dataset/Biggest-Job-Growth/kpcp-3jx5","351"
"Eyorumcu.com - Türkiye Nüfusu / Pasta Grafik","https://opendata.socrata.com/Government/Eyorumcu-com-T-rkiye-N-fusu-Pasta-Grafik/6t5u-dvja","389"
"pula mea","https://opendata.socrata.com/Personal/pula-mea/zi4n-szkc","353"
"Land On My Feet","https://opendata.socrata.com/dataset/Land-On-My-Feet/3c77-jcib","339"
"NO RSVP","https://opendata.socrata.com/dataset/NO-RSVP/i7vd-urkj","340"
"Coach","https://opendata.socrata.com/dataset/Coach/4fiv-u36n","339"
"FBI Statistics of Hate Crime against Muslims","https://opendata.socrata.com/dataset/FBI-Statistics-of-Hate-Crime-against-Muslims/deqw-se7f","416"
"Adams County Vote Total Comparison","https://opendata.socrata.com/dataset/Adams-County-Vote-Total-Comparison/4zfv-rkvp","339"
"Chicago Unemployment Rates 1967 To 2008","https://opendata.socrata.com/Government/Chicago-Unemployment-Rates-1967-To-2008/jvd2-5rur","374"
"Wolford top ten movies","https://opendata.socrata.com/Fun/Wolford-top-ten-movies/6tnd-kk22","343"
"Campaign contribution sources","https://opendata.socrata.com/Government/Campaign-contribution-sources/u8te-z4yp","346"
"Seattle Road Construction Projects","https://opendata.socrata.com/dataset/Seattle-Road-Construction-Projects/nf43-muuu","335"
"testowy","https://opendata.socrata.com/dataset/testowy/c89u-z9sd","9"
"Xmas list","https://opendata.socrata.com/dataset/Xmas-list/ma74-skvg","10"
"matthew_heat_map","https://opendata.socrata.com/dataset/matthew_heat_map/q3va-mmje","11"
"Shopping List by Price","https://opendata.socrata.com/dataset/Shopping-List-by-Price/iwyj-5zyu","9"
"VOLEYBALL","https://opendata.socrata.com/dataset/VOLEYBALL/ku25-i2ud","9"
"4. relatório agrupado por projeto, que mostre o número de horas dedicado a cada tarefa no projeto","https://opendata.socrata.com/Education/4-relat-rio-agrupado-por-projeto-que-mostre-o-n-me/t8tm-3qfi","15"
"WEB LLISTAT","https://opendata.socrata.com/Business/WEB-LLISTAT/7tek-nh56","10"
"project b list","https://opendata.socrata.com/Personal/project-b-list/s3jx-na9v","9"
"music","https://opendata.socrata.com/dataset/music/8gkn-zt44","10"
"Teste","https://opendata.socrata.com/dataset/Teste/te72-wfxt","9"
"Comparing00to0509","https://opendata.socrata.com/dataset/Comparing00to0509/jdia-fwd4","10"
"test","https://opendata.socrata.com/dataset/test/z8k2-fi4c","9"
"Hello","https://opendata.socrata.com/dataset/Hello/ppaf-tp5p","9"
"Rabbit Rally","https://opendata.socrata.com/dataset/Rabbit-Rally/n5mh-jrhw","9"
"Test Project","https://opendata.socrata.com/dataset/Test-Project/62rw-tpxe","9"
"Penting, Panas, Perlu dan Seruu","https://opendata.socrata.com/Business/Penting-Panas-Perlu-dan-Seruu/fe9y-c8hi","12"
"a","https://opendata.socrata.com/dataset/a/dyne-t45h","9"
"Stockdb","https://opendata.socrata.com/dataset/Stockdb/awrm-smn2","9"
"Projekty","https://opendata.socrata.com/dataset/Projekty/8iks-aeuj","9"
"vagas","https://opendata.socrata.com/Business/vagas/23wh-8t42","10"
"Pie Chart by Department - Delaware Online Checkbook","https://opendata.socrata.com/dataset/Pie-Chart-by-Department-Delaware-Online-Checkbook/78tx-q6ar","10"
"Shot Track","https://opendata.socrata.com/dataset/Shot-Track/wvdc-ep7c","9"
"Contracts","https://opendata.socrata.com/dataset/Contracts/qdnv-v6jv","9"
"Fields rollup","https://opendata.socrata.com/dataset/Fields-rollup/af68-nk3k","11"
"Bar Chart","https://opendata.socrata.com/Government/Bar-Chart/dg82-iged","10"
"States","https://opendata.socrata.com/dataset/States/nj5t-mtdt","10"
"Database","https://opendata.socrata.com/dataset/Database/4gej-6wqa","9"
"GTD1","https://opendata.socrata.com/dataset/GTD1/auas-724t","9"
"Hello","https://opendata.socrata.com/dataset/Hello/wvnr-9ykn","9"
"Blackdata","https://opendata.socrata.com/dataset/Blackdata/sg8a-7awn","9"
"chores","https://opendata.socrata.com/dataset/chores/r4jv-srm2","9"
"My Projects","https://opendata.socrata.com/dataset/My-Projects/wcmm-ymwb","9"
"Potential Renewable Capacity Totals 2050 (Column)","https://opendata.socrata.com/dataset/Potential-Renewable-Capacity-Totals-2050-Column-/4guc-3kzz","10"
"Spesa","https://opendata.socrata.com/dataset/Spesa/ssqu-8wwu","9"
"test","https://opendata.socrata.com/dataset/test/yvmn-xr56","10"
"todo_copy","https://opendata.socrata.com/dataset/todo_copy/7rbt-7s3u","9"
"Pipe","https://opendata.socrata.com/dataset/Pipe/kcff-rwdc","10"
"Gifts","https://opendata.socrata.com/Personal/Gifts/62jb-9ptt","10"
"Projects","https://opendata.socrata.com/dataset/Projects/d2gt-qyqx","9"
"project stuff","https://opendata.socrata.com/dataset/project-stuff/kz72-5mht","9"
"School Mental Health Program List SY 08 - 09","https://opendata.socrata.com/Government/School-Mental-Health-Program-List-SY-08-09/ezd5-camx","333"
"Population by State Column Chart","https://opendata.socrata.com/dataset/Population-by-State-Column-Chart/x66j-fp8n","339"
"Afghanistan Child Mortility","https://opendata.socrata.com/Education/Afghanistan-Child-Mortility/q7jc-nz2b","512"
"When the Swing States Decide","https://opendata.socrata.com/dataset/When-the-Swing-States-Decide/ga4k-qscz","303"
"100 Most Powerful Women 2007","https://opendata.socrata.com/dataset/100-Most-Powerful-Women-2007/6i4w-akf6","315"
"Most Expensive US Homes (2006/2007)","https://opendata.socrata.com/dataset/Most-Expensive-US-Homes-2006-2007-/dzfb-knmu","333"
"Import5000Rows","https://opendata.socrata.com/dataset/Import5000Rows/de2c-d5yv","327"
"Trenton: Milk RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Trenton-Milk-RadNet-Laboratory-Analysis/bj4p-qk5m","356"
"Annual Catches for All Species, 1990 - 2008","https://opendata.socrata.com/dataset/Annual-Catches-for-All-Species-1990-2008/kkv9-93cg","485"
"CopySampleblist","https://opendata.socrata.com/dataset/CopySampleblist/3ccn-5b39","326"
"Weather in Seattle by date","https://opendata.socrata.com/dataset/Weather-in-Seattle-by-date/b5qr-drr6","366"
"Kid Friendly (G, PG)","https://opendata.socrata.com/dataset/Kid-Friendly-G-PG-/dbuc-mr3s","329"
"Top 15 Internet User Countries Worldwide","https://opendata.socrata.com/Business/Top-15-Internet-User-Countries-Worldwide/r8qb-4h8i","356"
"Virginia","https://opendata.socrata.com/Government/Virginia/3efv-qy3x","330"
"Chelan County Vote Total Comparison","https://opendata.socrata.com/dataset/Chelan-County-Vote-Total-Comparison/f8zi-wnru","328"
"Where the Small Money Goes, 2010 Edition","https://opendata.socrata.com/Government/Where-the-Small-Money-Goes-2010-Edition/jxgb-iztp","320"
"All Trail Nest Sites","https://opendata.socrata.com/Education/All-Trail-Nest-Sites/hmg2-xa3c","72"
"Mecosta County Sex Offenders","https://opendata.socrata.com/dataset/Mecosta-County-Sex-Offenders/qu7f-wfjr","344"
"testProd","https://opendata.socrata.com/dataset/testProd/86cb-m8yk","329"
"servr 2","https://opendata.socrata.com/dataset/servr-2/etxk-r47h","327"
"Pop by State","https://opendata.socrata.com/Government/Pop-by-State/6tgf-ek3f","213"
"Chart3","https://opendata.socrata.com/Government/Chart3/54nc-2xru","394"
"Chicago Building Permits - November","https://opendata.socrata.com/dataset/Chicago-Building-Permits-November/g32y-yy3t","331"
"Payroll Report - End Date 11/09/2011","https://opendata.socrata.com/Government/Payroll-Report-End-Date-11-09-2011/zbtn-7vvh","371"
"Copy CRM","https://opendata.socrata.com/dataset/Copy-CRM/rsu4-mmen","367"
"Trenton: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Trenton-Drinking-Water-RadNet-Laboratory-Analysis/9ez4-z3nq","357"
"Weight Watchers ""R"" Foods","https://opendata.socrata.com/dataset/Weight-Watchers-R-Foods/63tn-tsxr","349"
"check","https://opendata.socrata.com/dataset/check/r3cr-6pbd","330"
"Sweet Old Plymouth Cars","https://opendata.socrata.com/Education/Sweet-Old-Plymouth-Cars/9inp-xpvf","330"
"Niagara Falls: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Niagara-Falls-Drinking-Water-RadNet-Laboratory-Ana/54dn-is8m","363"
"Visualization for: USPS Proposed Station Closures - State Statistics","https://opendata.socrata.com/dataset/Visualization-for-USPS-Proposed-Station-Closures-S/rcg5-4ny2","334"
"phone","https://opendata.socrata.com/dataset/phone/rpc5-tui9","336"
"x","https://opendata.socrata.com/Government/x/5t4y-qmpk","366"
"Payroll Report - End Date 12/22/10","https://opendata.socrata.com/Government/Payroll-Report-End-Date-12-22-10/9wsy-v59x","345"
"Bank Locations - DC","https://opendata.socrata.com/Government/Bank-Locations-DC/6hv7-bnvg","343"
"Payroll Report - End Date 5/11/11","https://opendata.socrata.com/dataset/Payroll-Report-End-Date-5-11-11/gj7m-s7kx","355"
"Chicago Building Permits (July)","https://opendata.socrata.com/dataset/Chicago-Building-Permits-July-/6kdt-q6zh","332"
"Radiation in all water sources","https://opendata.socrata.com/Government/Radiation-in-all-water-sources/vgzk-zjmf","360"
"2009/2010  Final Grand List","https://opendata.socrata.com/Government/2009-2010-Final-Grand-List/2cbc-8abz","541"
"Morris: Drinking Water RadNet Laboratory Analysis","https://opendata.socrata.com/Government/Morris-Drinking-Water-RadNet-Laboratory-Analysis/pvt3-8fbv","355"
"Air Crafts","https://opendata.socrata.com/dataset/Air-Crafts/iyjh-c4ux","9"
"Clases Arjemusart","https://opendata.socrata.com/Education/Clases-Arjemusart/mp43-uxp7","9"
"Test2","https://opendata.socrata.com/dataset/Test2/mk5b-gdrq","10"
"projects","https://opendata.socrata.com/dataset/projects/mg35-jyv3","9"
"sub text","https://opendata.socrata.com/dataset/sub-text/bjrj-q5bt","10"
"test","https://opendata.socrata.com/dataset/test/uc88-pbt7","9"
